SPECIES_GROUP,LENGTH,RANGE,ERROR,HX,HY,HZ
other_fish,,465.97,4.024769069,-63.99798004,458.9717847,-48.76642036
other_fish,,649.22,3.528575777,-67.60943688,645.4687201,17.0014866
other_fish,,432.73,12.77259744,66.04287433,421.9362556,-69.73139075
other_fish,,356.58,4.692352925,57.93510482,344.970745,-69.20594339
other_fish,,368.68,1.436706058,116.8476004,343.3737875,-66.10219141
other_fish,,480.41,0.494577724,19.3907533,476.2657827,-59.92532437
other_fish,,517.97,4.930123707,-134.7432344,473.4003546,161.3321198
other_fish,,497.86,0.559297011,-56.68897666,493.3561183,35.3585536
other_fish,,479.77,4.747775183,215.7107481,428.5391971,-0.534776222
other_fish,,622.21,1.304820987,-129.7208357,591.3416087,143.6608125
other_fish,,362.32,12.74556086,-17.92505596,349.285094,-94.62306885
other_fish,,562.54,11.49802074,90.85561632,552.265352,56.55100138
other_fish,,339.37,1.251275711,124.1412407,314.3986759,-30.22903596
other_fish,,426.96,12.42869844,159.1521947,383.2533584,100.4189042
other_fish,,479.9,11.32085231,172.798394,424.2751241,142.9385007
other_fish,,445.19,17.93516554,142.5032543,405.1143758,117.3261569
other_fish,,562.88,9.897025437,122.3068685,522.1967207,170.8456465
other_fish,,612.51,1.895315893,249.1812049,549.3164187,106.4646904
other_fish,,577.12,5.964900906,205.8420013,536.4978483,53.57454715
other_fish,,662.15,1.321135195,130.0750305,627.4019088,167.0042702
other_fish,,418.98,4.338929434,-137.0066445,393.1371705,47.04392846
other_fish,,348.51,5.387238998,-85.45369139,329.9097986,-72.93095112
other_fish,,321.67,2.758689966,-114.881139,292.7020408,-67.83023232
other_fish,,519.9,3.485885297,-18.76772354,515.1246904,67.7143251
other_fish,,594.01,6.114176811,14.84848115,563.2632712,188.0590015
other_fish,,579.26,1.360627179,-84.16309777,560.5358331,119.3931833
other_fish,,610.98,1.716556954,-110.1759486,592.5425696,100.2403101
other_fish,,617.97,1.55923763,-237.4896732,552.4294161,142.5110963
other_fish,,792.41,0.306103469,291.5788225,715.9327105,174.1605535
other_fish,,322.34,7.800319571,92.4955103,306.6898212,35.93633531
other_fish,,311.17,3.978214103,13.00128793,305.7490189,-56.37684636
other_fish,,578.27,25.41082242,183.1528579,542.2279415,-82.7310431
other_fish,,480.17,10.58734989,148.9668354,441.9068085,114.4242459
other_fish,,737.69,9.690090744,-64.42291808,693.1352445,244.1416961
other_fish,,375.76,9.703885945,91.37454623,344.0404615,120.3406732
other_fish,,441.18,21.41685813,-141.7560664,412.2239437,-67.92036595
other_fish,,411.73,1.372566907,91.88377627,393.3332243,-79.80839626
other_fish,,396.73,1.240401308,93.33147899,379.1413284,-70.26344428
other_fish,,354.57,7.989326708,64.02924087,347.3173368,-31.52705234
other_fish,,299.63,4.841530803,51.59644042,294.0342471,25.69473258
other_fish,,351.7,10.28065318,-0.420220326,351.281124,17.17524779
other_fish,,336.44,4.843980613,30.14986269,324.8208271,82.29634207
other_fish,,844.99,14.0988804,-102.5445506,812.0776385,209.8219536
other_fish,,328.69,3.169004136,133.3348231,284.585167,96.27819993
other_fish,,321.05,5.612263155,29.44709604,317.7897816,-34.85613913
other_fish,,342.94,12.58153471,25.67792905,341.0884784,-24.6228124
other_fish,,608.56,2.607440811,-91.09442469,600.0772104,44.2728359
other_fish,,400.04,0.996525739,-43.68464843,395.6432092,-39.90267626
other_fish,,287.81,0.348879872,-98.53586415,267.2538494,-41.21598396
other_fish,,482.19,1.219859741,-155.3613298,454.0319703,47.18619837
other_fish,,343.29,6.012302965,84.79992681,321.2434481,-86.36310035
other_fish,,479.19,6.294086822,127.1306461,447.4251935,-115.1991572
other_fish,,465.51,6.840121819,37.3190952,450.3297171,-111.8348616
other_fish,,373.98,1.655615799,61.59420584,355.2988399,-99.13798882
other_fish,,383.71,0.234766312,63.39089345,377.7509059,22.77627597
other_fish,,472.95,1.927794401,198.8706032,421.3588706,81.15438085
other_fish,,256.23,5.053598073,-62.70334361,243.267547,-50.42057019
other_fish,,254.77,9.21726987,10.13618337,253.0599122,-27.63492199
other_fish,,651.29,3.136655157,48.62343468,614.5089461,210.2087724
other_fish,,291.38,15.35530308,9.427837159,287.32333,47.50837857
other_fish,,326.32,13.4771017,-26.80125792,324.964186,-12.81144868
other_fish,,415.15,1.031687787,-100.6691581,402.7502074,-1.900180283
other_fish,,650.56,4.312990037,11.93575456,636.819276,132.460763
other_fish,,468.73,3.917878576,121.7766664,432.2271279,134.3831937
other_fish,,380.35,0.420445257,153.3432017,338.2067166,82.24784517
other_fish,,464.73,15.40629153,80.24815967,436.4965794,137.8453051
other_fish,,237.32,0.666507605,-70.49418081,220.5492784,-52.04113225
other_fish,,206.12,4.55998116,-50.99538704,193.0365481,-51.22244737
other_fish,,411.74,6.326285126,-70.12159085,405.1183115,-22.15698513
other_fish,,474.06,8.510146994,-114.321183,460.0279321,-5.920326205
other_fish,,340.63,7.799568433,111.0789328,308.9857953,90.65361467
other_fish,,390.12,7.836865802,-112.9632059,352.1034154,124.3188825
other_fish,,446.95,4.240586911,183.5791448,406.6345054,26.6481329
other_fish,,661.32,0.666866359,146.5523498,616.7865158,188.242696
other_fish,,338.18,7.196087396,104.6924563,309.5632608,-87.05519181
other_fish,,455.44,10.01172782,122.0533712,435.4876805,-53.66370034
other_fish,,503.53,0.421357981,-3.163070226,493.960293,-97.64298679
other_fish,,456.68,3.887796633,-53.88724063,452.3331421,-32.30989977
other_fish,,454.72,1.796770242,-78.74273637,441.3962052,75.78162106
other_fish,,212.4,4.826635343,-53.07188686,199.8909266,-48.37856854
other_fish,,302.67,12.42373038,-95.90720088,276.1628748,-78.39543606
other_fish,,391.82,3.692009518,124.9752441,371.0175708,15.86413812
other_fish,,377.9,3.502990291,87.35607921,349.0460306,115.522264
other_fish,,471.37,1.513045075,-65.87983358,455.7782786,100.5801714
other_fish,,438.12,2.093986026,-44.88120577,435.2099333,-22.90381181
other_fish,,408.97,6.83419326,-98.29176812,396.8236403,11.137402
other_fish,,540.93,1.435036909,-18.66755478,536.8397878,63.70241198
other_fish,,456.71,8.08438072,132.1252154,434.2407013,50.61405519
other_fish,,308.05,38.64661465,129.3803017,273.0361128,60.06893338
other_fish,,555.96,6.305309932,231.7156986,485.1694807,141.4758626
other_fish,,238.93,0.619866981,-75.11245654,223.5871544,-38.12252419
other_fish,,480.15,9.538622531,122.7630334,447.7850003,-122.3307973
other_fish,,461.01,11.91501578,69.29784034,452.3959384,55.36779678
other_fish,,535.4,3.496578067,82.78849451,528.744879,-15.27609579
other_fish,,227.2,9.230148864,-39.94728956,221.0379269,-34.17698189
other_fish,,241.53,10.52679276,-66.08736376,223.6754894,-62.75900474
other_fish,,425.16,4.132054578,-45.49727419,406.3462856,116.5188129
other_fish,,472.46,2.409062445,-88.39365325,463.3512174,26.6256504
other_fish,,185.95,14.5935377,-68.56956215,172.5604045,10.00497859
other_fish,,219.49,10.95669863,93.55252924,190.710868,55.27426548
other_fish,,394.83,18.56502566,-52.94249513,390.5344239,23.84780545
other_fish,,278.17,3.280759731,-81.80867471,264.3509011,-28.38020007
other_fish,,447.29,4.377448361,52.0152432,426.2936863,125.048534
other_fish,,488.26,1.066777817,109.4373968,471.6151349,63.26470336
other_fish,,321.58,1.352638611,102.2516251,300.644247,-50.69204145
other_fish,,434.09,5.510264964,-20.23517489,432.5540223,-30.31894076
other_fish,,359.1,8.722186492,18.19669672,354.3027292,-55.61012959
other_fish,,383.03,4.097720445,102.9031322,363.3941507,63.75689635
other_fish,,489.94,2.190387957,57.5828003,484.1152141,48.60339945
other_fish,,229.99,7.248025898,-86.80355205,210.9491229,29.35367147
other_fish,,412.61,4.639529482,-134.5073055,373.787226,111.5309021
other_fish,,637.64,6.05765412,91.92800508,594.0818288,212.6045121
other_fish,,455.44,0.277205466,-182.2398321,417.3821044,-2.914317966
other_fish,,504.85,1.070757727,4.353992865,504.2713225,-23.85196838
other_fish,,340.85,1.950680892,47.73240054,334.1278662,-47.50104776
other_fish,,353.26,6.210839109,107.5045309,335.3970345,-27.23962591
other_fish,,305.16,3.150810726,80.50095943,292.7164074,-30.94232039
other_fish,,535.13,3.326810166,187.3300613,499.8977169,37.07466662
other_fish,,610.5,4.354315487,202.6090436,571.4140485,71.70343479
other_fish,,386.59,0.917448708,-83.28607561,362.6324705,104.9509926
other_fish,,429.64,3.26541606,123.6973893,407.0480973,-59.98783227
other_fish,,311.63,3.319540449,95.71256245,289.7106932,-63.390346
other_fish,,343.74,13.93203107,142.2451526,308.0221837,-55.18050365
other_fish,,488.65,0.277001861,-131.6263491,470.3743674,-14.142259
other_fish,,343.97,1.870553753,-89.68232116,316.7468986,99.70942584
other_fish,,404.9,0.7952694,-64.91563748,379.2029175,126.22961
other_fish,,382.36,7.26150824,-130.1759969,359.4092474,-8.791081872
other_fish,,321.44,5.682318641,126.8572744,294.905729,-16.14172824
other_fish,,383.17,2.330430729,-35.37161467,381.1275093,-17.65362634
other_fish,,423.51,8.55843699,-94.27151392,412.7953426,8.688631118
other_fish,,443.4,13.83359422,-144.7140102,411.0117905,82.04287001
other_fish,,380.49,1.851056099,-23.36305318,371.6264858,78.23704071
other_fish,,365.99,2.234888019,-44.9824067,347.100988,106.9867219
other_fish,,485.24,4.023273189,134.4018059,445.2293678,138.4307748
other_fish,,406.48,22.73058711,139.0455922,371.6024149,88.31872851
other_fish,,354.63,4.069014579,141.2798157,321.9893842,46.09249815
other_fish,,358.44,0.720988841,-60.85624396,335.7873545,-109.6398741
other_fish,,467.89,12.10165057,-100.74146,456.6762889,-14.72896642
other_fish,,357.67,4.737691184,-103.6913514,342.3099136,1.572803687
other_fish,,375.16,0.555365254,-71.18657618,366.7154587,34.56461374
other_fish,,329.7,15.91435435,-30.62626613,322.0106847,63.80465849
other_fish,,438.87,2.333516683,-32.78531521,422.4152753,114.4502614
other_fish,,396.94,12.36962202,-111.7411754,373.9732956,72.23319298
other_fish,,476.19,1.426751378,137.1624769,442.5678191,109.9128904
other_fish,,505.88,10.18856021,183.2582142,456.5932106,117.6884876
other_fish,,267.73,9.380592454,10.37825117,253.233076,-86.27406405
other_fish,,318.06,1.209052595,-109.2643375,294.3217406,50.97174219
other_fish,,292.04,5.515880915,-48.91037107,286.5710143,27.79168221
other_fish,,429.43,4.102476235,-7.974768671,421.8734008,79.79984071
other_fish,,432.07,3.962814072,-21.11209819,431.5224011,4.884701039
other_fish,,425.78,0.57329349,2.130880518,417.9894661,81.02259534
other_fish,,494.55,3.316517151,-24.38292091,479.1054092,120.1940955
other_fish,,461.68,9.9811665,-12.93121803,435.8364179,151.749224
other_fish,,386.18,9.096136954,102.0435078,371.9929811,18.54205567
other_fish,,481.81,11.78973684,-93.33897747,471.3357321,35.65393057
other_fish,,412.83,15.1297056,119.9034608,373.8931835,127.4908124
other_fish,,416.47,5.477148018,-75.23026041,388.3508147,130.2683449
other_fish,,193.94,10.41114261,68.28427955,172.1572893,-57.53941678
other_fish,,507.83,10.66133416,-56.5148217,501.8349035,-53.43759332
other_fish,,506.12,2.587338795,-63.94123031,499.6332812,49.38817282
other_fish,,333.47,6.323774876,149.6797714,295.0098332,42.03404906
other_fish,,467.41,10.38247886,111.19291,451.6674148,-45.89490881
other_fish,,481.93,4.711899577,-45.47489859,473.4906128,77.39977445
other_fish,,538.12,4.652422205,-45.14387322,535.2393865,32.49780204
other_fish,,277.86,0.318483533,113.0463424,244.7796854,67.16144029
other_fish,,453.98,19.33082333,1.45594763,450.6998293,54.45700725
other_fish,,249.88,3.717903252,102.0706632,215.6411216,74.2941403
other_fish,,290.17,11.37834888,-92.87381431,273.6722692,26.03289981
other_fish,,246.37,1.859618631,-94.95995625,221.46568,-51.33782145
other_fish,,344.91,3.059667204,-60.34174006,338.6269821,-25.53903726
other_fish,,440.61,5.528991058,-56.62072882,416.901559,130.8636406
other_fish,,316.12,27.36738473,50.64368098,311.0892497,24.26245977
other_fish,,332.58,3.522638722,34.51514597,328.1121806,41.96105459
other_fish,,534.25,7.586149733,18.33138019,521.6057426,114.0762011
other_fish,,371.03,5.097407659,-95.34164577,342.9381473,104.7133347
other_fish,,242.25,4.860741736,-59.2445468,223.04969,-73.65414859
other_fish,,401.81,8.184354305,153.6055603,368.9671674,-41.46704172
other_fish,,443.24,7.948097285,0.543175033,430.7514878,104.4890581
other_fish,,438.59,8.728488763,15.69298566,431.0629031,79.38726517
other_fish,,485.62,4.121825821,-189.5264281,441.757175,68.9671031
other_fish,,551.75,2.647182859,-71.10839993,545.0064,48.4087924
other_fish,,460.21,0.29261419,3.38055049,457.937676,45.59410706
other_fish,,353.46,3.984395647,8.352977708,352.6659797,22.10746234
other_fish,,352.47,2.185291029,-119.2971665,331.5781736,-7.484469273
other_fish,,513.78,2.269700928,187.4629814,474.710372,59.01046809
other_fish,,375.38,14.5171091,132.8560507,331.2351693,116.3571019
other_fish,,417.87,2.138376588,-16.25524505,417.5519304,0.558684467
other_fish,,317.49,7.000143989,-116.300242,295.3455575,6.512798827
other_fish,,499.53,3.239573764,135.7960592,471.8439955,91.94360093
other_fish,,536.45,2.565715649,205.2642258,487.7023923,88.28056484
other_fish,,271.6,7.843641131,-100.9306157,238.4587644,81.96904981
other_fish,,332.42,1.449706732,-86.31182455,307.1060654,93.49715796
other_fish,,313.35,2.606584085,-27.57566808,302.1893206,-78.14570776
other_fish,,213.75,25.53300276,79.28469751,192.3669299,48.96556736
other_fish,,430.82,1.624626118,4.1043328,413.6699895,-120.2859241
other_fish,,280.98,1.229909548,-22.57717168,263.5686338,94.72097283
other_fish,,218.87,15.94636045,75.41816517,195.2570736,63.94467749
other_fish,,663.73,4.797995814,33.87597571,627.9018687,-212.4351636
other_fish,,408.42,3.560736908,1.908869114,388.1879724,126.9226647
other_fish,,218.68,2.386249855,98.13987756,194.3865078,20.0422368
other_fish,,262.99,10.518872,111.1322455,236.9018805,-26.29785276
other_fish,,141.39,5.590229598,63.85207949,126.1465497,0.102122179
other_fish,,292.72,7.100286234,106.3184448,271.8364452,-22.05578304
other_fish,,529.52,0.110135587,74.53880862,517.0517768,86.58371715
other_fish,,432.31,18.35924451,36.07707524,420.1177836,-95.35263944
other_fish,,308.9,14.36524329,113.759128,274.0980633,-85.7125379
other_fish,,299.4,5.342046174,95.46079036,272.9989515,-77.44899252
other_fish,,318.37,3.021634471,-78.04229614,307.0686018,-31.28194206
other_fish,,341.88,10.41390102,1.301993203,341.6071912,13.71553033
other_fish,,519.78,9.237112534,77.5412879,505.996377,90.13399187
other_fish,,438.47,2.529597265,103.1380712,420.6265789,-68.47998506
other_fish,,494.79,1.243696976,80.76353342,488.0013465,12.04612804
other_fish,,485.99,3.642732555,86.02498316,469.5104173,91.33610396
other_fish,,577.16,8.685015759,212.2539676,516.1432099,147.1655024
other_fish,,422.65,9.014723069,109.8449653,406.718165,-33.82180884
other_fish,,465.19,4.25886728,-157.195762,435.3350795,46.61192785
other_fish,,754.95,4.418646846,214.4625489,716.881063,100.1752395
other_fish,,415.23,25.85059899,153.7998729,384.4756445,30.7105807
other_fish,,383.91,8.960357467,119.2365902,363.2656791,-34.72992297
other_fish,,599.22,2.062315576,114.5312743,573.5559808,130.3229783
other_fish,,591.77,3.379364651,152.2394139,560.8964958,111.3815547
other_fish,,494.85,3.153253537,14.69699877,490.4874701,63.89103802
other_fish,,595.73,2.394562697,37.14323379,594.4131644,-13.56137642
other_fish,,436.45,6.149558158,73.95022818,424.033467,-72.22239148
other_fish,,711.97,5.083064722,54.57285284,702.4350008,-102.5425828
other_fish,,455.24,1.340130541,-49.03046654,443.4194109,-90.64632034
other_fish,,492.22,6.516958115,156.6697595,457.8350539,90.13576834
other_fish,,327.29,2.512418912,116.0554411,300.6390414,57.13925236
other_fish,,340,4.834354843,60.63001548,333.5338849,26.02225293
other_fish,,330.51,4.813509831,106.11305,310.2476069,-41.51795071
other_fish,,363.65,1.079367796,108.0218962,336.9074561,84.05826316
other_fish,,383.14,6.700538789,118.5482454,355.7741671,78.51352896
other_fish,,476.76,14.94706653,-99.02407361,451.1631081,118.0975036
other_fish,,529.1,0.70645716,-21.32500269,528.5175619,-12.87915499
other_fish,,440.39,0.033303782,31.94334206,418.1091577,134.5650954
other_fish,,285.34,5.728593916,109.4065747,258.9255238,49.07811974
other_fish,,722.9,0.582661025,-47.90986586,721.115147,-16.84011645
other_fish,,340,5.882205753,102.2270887,321.3160083,-43.67567444
other_fish,,392.05,1.637630365,-6.822440811,391.2116276,24.70330399
other_fish,,631.27,0.740090718,37.97700697,610.410431,156.4024857
other_fish,,547.68,4.448421982,-10.21742492,520.1489051,171.1498614
other_fish,,533.59,2.539193392,-96.32161741,522.5153012,49.15921211
other_fish,,630.07,3.542710889,-88.69437598,607.606389,141.1832968
other_fish,,326.59,5.862966493,51.9110032,304.7656373,105.2696012
other_fish,,454.88,2.074142936,34.60855854,426.9795515,152.9776949
other_fish,,550.19,10.31749038,117.1983638,531.6260419,79.6594247
other_fish,,418.94,4.174778208,-14.49089726,418.4073856,-15.33805301
other_fish,,253.64,4.474322567,114.2538339,225.8952807,15.77824251
other_fish,,442.3,8.239301218,-151.4970224,393.842062,132.54589
other_fish,,308.83,0.059289493,-116.1675467,284.051601,-34.53574088
other_fish,,404.99,6.823321286,-94.31289339,384.5833035,-84.97568074
other_fish,,476.21,5.057262061,33.9953219,459.3322712,120.9821139
other_fish,,589.27,2.870206108,-145.2399191,570.9698586,-11.72918739
other_fish,,697.02,10.40163636,-51.20443919,695.0230244,-12.46611554
other_fish,,674.72,3.539916239,-21.26536008,674.0713311,20.57448028
other_fish,,717.67,6.200112925,54.44121481,712.927484,61.80436132
other_fish,,352.36,15.76326466,45.17853257,344.1209797,60.78561825
other_fish,,403.23,4.817690729,-135.9852689,379.6094741,-0.298975966
other_fish,,433.19,13.98623949,-33.9985973,409.4282765,137.3470275
other_fish,,311.89,31.71395044,35.39499984,309.8666361,1.65899287
other_fish,,587.51,6.335152125,2.915698182,583.0807194,71.92131496
other_fish,,527.36,5.475101881,68.78008571,512.1979924,105.0313034
other_fish,,602.02,0.767817989,106.2872882,580.033107,121.208385
other_fish,,565.12,7.780461905,111.251929,536.0812966,139.9989316
other_fish,,237.45,21.49158403,96.96479479,206.8947061,-64.60252174
other_fish,,392.28,6.989493257,-90.63214037,379.8172437,-37.55223032
other_fish,,370.09,7.085974229,-87.57037695,357.5082387,-38.5038599
