haul ,deployment_ID,frame_number,target_number,class,LX,LY,RX,RY,Length,Range,Error,LHX,LHY,LTX,LTY,RHX,RHY,RTX,RTY,hx,hy,hz,tx,ty,tz,target_link,dorsal_position,shape,shapegroup,useforlength,stereotarget,tilt,yaw
133,D20150729-T084243,135,1,Krill,762.6464695,958.0664232,406.8685278,970.1915668,3.05,71.76,9.430088447,757.3571604,964.605466,780.6604577,944.4308522,402.0897631,976.3650002,415.4675819,960.2900406,-3.936270338,69.42144154,-21.84091609,-2.399159744,67.45751672,-20.09193113,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-48.71340566,141.6203151
133,D20150729-T084243,135,2,Krill,1536.552558,495.4031195,760.5747512,517.2970987,,36.12,6.070078481,,,,,,,,,19.87386332,29.97555364,3.345952195,,,,,,,,,yes,,
133,D20150729-T084243,137,1,Krill,1089.756665,1033.988552,773.2476968,1054.428677,1.68,88.19,13.90174353,1084.574293,1029.121076,1098.383654,1042.714666,766.2562419,1049.295218,782.3361373,1061.60126,18.80205126,77.59834227,-29.23885439,19.93094114,78.11615681,-30.3723604,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,48.47561917,-175.6432171
133,D20150729-T084243,138,1,Krill,1217.350635,696.9929127,858.8723376,715.0036262,,72.22,5.553388189,,,,,,,,,24.53902813,67.73862687,-4.948045279,,,,,,,,,yes,,
133,D20150729-T084243,139,1,Krill,1107.767378,665.5284132,763.6391569,682.1239318,1.4,76.68,14.5632851,1111.869358,665.4385991,1090.07646,665.4385991,767.4130099,680.425698,747.7889742,680.2370053,18.84014782,71.17556996,-3.093838358,17.55749208,71.74752543,-3.11762965,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,8.375193151,-22.60713301
133,D20150729-T084243,139,2,Krill,1487.84155,210.7696907,1153.297442,232.0620017,1.45,99.53,6.314254053,1491.049325,219.6382453,1480.671229,203.9767553,1157.289211,238.6430255,1143.803506,224.294236,43.91345293,70.67969736,25.84396858,42.83808972,70.04827428,26.58060204,,Dorsal DOWN,C curve,C curve,Dont Length,yes,-39.4589481,17.47433235
133,D20150729-T084243,139,3,Krill,813.6427093,165.4834546,561.0531084,180.0911212,2.48,104.78,8.875954563,815.9390604,169.2725619,795.8723322,148.5585199,564.3797179,182.4657931,544.5669896,163.2191427,-0.334713024,96.78125411,39.41798165,-2.100608061,96.64446317,41.15798369,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-43.22833188,-15.2566626
133,D20150729-T084243,139,4,Krill,1031.278789,1146.93219,730.9715423,1164.392883,,93.36,11.13189132,,,,,,,,,16.08053372,82.75646204,-40.1054112,,,,,,,,,yes,,
133,D20150729-T084243,140,1,Krill,1353.114997,387.0086263,1059.322899,404.2645692,,92.29,2.777554973,,,,,,,,,39.93122512,81.43107257,17.0831253,,,,,,,,,yes,,
133,D20150729-T084243,141,1,Krill,1489.464307,787.2634767,912.0651616,813.0261483,1.24,55.82,9.846392239,1496.265877,782.0629709,1469.402354,801.1587284,919.9408129,807.9555234,892.2142046,827.5907091,25.43108,40.67958129,-6.224980942,24.41797698,40.70222596,-6.947733701,,Dorsal UP,Semi curve,Nearly straight,Length,yes,33.17105296,12.01601265
133,D20150729-T084243,141,2,Krill,906.5683884,717.4880239,555.629459,729.0739007,,70.79,9.13337935,,,,,,,,,5.487216069,70.29694499,-6.28753749,,,,,,,,,yes,,
133,D20150729-T084243,141,3,Krill,464.0433208,736.9593369,23.56870861,744.1601514,,57.45,10.05831035,,,,,,,,,-17.56062121,54.38609931,-5.831065598,,,,,,,,,yes,,
133,D20150729-T084243,142,1,Krill,1470.087428,338.7069523,931.3491847,357.8273079,2.05,58.89,6.724047312,1458.052785,337.4662675,1517.357519,337.342199,916.3697984,357.0690874,966.9897385,356.5728135,25.41562474,43.10062748,11.03758728,27.29023672,42.27911484,10.86434032,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-2.463838315,155.8210308
133,D20150729-T084243,142,2,Krill,812.3788345,570.4992399,275.0555586,587.2536561,,44.44,3.375037154,,,,,,,,,-0.306443277,44.39788821,1.834698335,,,,,,,,,yes,,
133,D20150729-T084243,142,4,Krill,782.8258973,867.1724556,543.7366544,879.6758613,,109.5,5.832614158,,,,,,,,,-3.581299069,106.751619,-24.11993457,,,,,,,,,yes,,
133,D20150729-T084243,143,1,Krill,761.940923,291.7188378,240.5879518,310.2231477,1.37,47.81,22.12169068,768.1677805,289.2658333,738.5430344,306.0594792,252.3559101,306.1743356,223.6418111,318.3162975,-2.145102314,45.72296911,13.60075088,-3.379451167,45.80200548,13.01455064,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,24.27148259,5.443519056
133,D20150729-T084243,143,2,Krill,1050.607862,466.1528872,730.670777,480.6256545,1.79,80.87,10.41578841,1046.013606,469.5985791,1067.34408,456.6362144,727.1771325,484.119299,745.1444467,470.8933593,15.74307113,76.90152333,10.22645805,17.0289655,75.92810327,11.00878086,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-35.82644793,153.119811
133,D20150729-T084243,144,1,Krill,1253.67397,730.9953283,683.581441,752.7431234,1.18,48.92,6.329986846,1247.913145,737.1825466,1269.813929,715.4975339,679.355846,760.0543013,697.4806328,737.7219748,16.42606546,42.01512758,-4.653430933,17.13773698,41.66791183,-3.781240037,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-52.04439172,176.7320726
133,D20150729-T084243,144,2,Krill,1320.491857,502.5145674,970.9324473,519.1287354,,75.67,5.289725726,,,,,,,,,31.41685359,68.46345659,7.140294376,,,,,,,,,yes,,
133,D20150729-T084243,144,3,Krill,1037.89449,365.2051906,620.0604579,382.4717987,,60.19,2.768377523,,,,,,,,,11.40313596,57.63227666,13.09571137,,,,,,,,,yes,,
133,D20150729-T084243,144,6,Krill,1319.209281,1162.345129,1002.40793,1187.18724,,92.95,6.360271671,,,,,,,,,35.45091655,76.7319344,-38.65807683,,,,,,,,,yes,,
133,D20150729-T084243,146,1,Krill,678.4064524,875.1790628,370.5758551,883.3929476,,83.49,10.33897754,,,,,,,,,-10.33214872,80.70274934,-18.72658779,,,,,,,,,yes,,
133,D20150729-T084243,147,2,Krill,1136.375904,295.7618873,850.8968265,310.0803012,,91.9,4.739511364,,,,,,,,,24.56595577,84.9974693,24.84081255,,,,,,,,,yes,,
133,D20150729-T084243,147,3,Krill,1266.951631,373.8975632,928.8729023,388.9683778,,78.18,5.342420165,,,,,,,,,29.03183247,70.87131881,15.72447428,,,,,,,,,yes,,
133,D20150729-T084243,151,1,Krill,767.2243172,1066.302168,430.7853213,1078.755883,,79.7,9.366909474,,,,,,,,,-3.525572171,73.71187246,-30.09920514,,,,,,,,,yes,,
133,D20150729-T084243,152,1,Krill,858.3940501,709.5529442,399.3297965,723.744003,2.66,53.7,7.004209417,848.1734643,708.3522103,898.554402,709.6730588,390.5117464,723.4312143,447.9399444,725.5642616,1.342324922,52.92860735,-4.377386583,3.816694215,53.90253944,-4.531033156,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,10.66576508,-160.8497204
133,D20150729-T084243,152,2,Krill,720.8059252,760.185261,193.9442844,772.3138468,,45.88,5.806814033,,,,,,,,,-4.055724014,45.3286903,-5.835601333,,,,,,,,,yes,,
133,D20150729-T084243,154,1,Krill,776.8844604,364.0061338,414.9098131,378.8120887,2.82,67.36,9.283420607,769.7640085,365.732304,812.0551776,358.5039664,405.1105609,380.9441786,440.4970493,373.3921841,-3.002770408,66.17427706,14.98620355,-0.463764096,64.96832906,15.15716614,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,-11.09901031,156.8080632
133,D20150729-T084243,155,1,Krill,1387.45782,458.5571046,902.7056404,473.052475,2.09,61.8,22.32082544,1383.487628,445.0336403,1401.849763,488.8298139,899.2336956,463.2876303,909.4325333,498.6580677,25.24337738,48.67672913,7.642898616,25.61466367,47.78866178,5.78256905,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,43.60206563,103.6977072
133,D20150729-T084243,155,2,Krill,1080.906181,1062.241966,690.0490232,1083.029772,,69.06,5.922057982,,,,,,,,,14.94066734,62.44031711,-25.44506927,,,,,,,,,yes,,
133,D20150729-T084243,156,1,Krill,1038.009952,866.8426805,784.7985587,880.8357246,,103.84,9.421976436,,,,,,,,,19.69295258,99.4543762,-22.42974428,,,,,,,,,yes,,
133,D20150729-T084243,160,1,Krill,1323.027954,1007.297977,762.9278268,1030.912773,,49.17,9.906559096,,,,,,,,,19.67312641,42.41897172,-15.20300674,,,,,,,,,yes,,
133,D20150729-T084243,160,4,Krill,1467.840129,455.3153658,824.0318861,474.8658327,,42.61,5.689829658,,,,,,,,,21.70384258,36.27598255,5.38156285,,,,,,,,,yes,,
133,D20150729-T084243,160,5,Krill,969.9275962,159.2984534,683.3464208,175.4643805,,92.04,2.427478514,,,,,,,,,11.56681617,84.29790257,35.08761707,,,,,,,,,yes,,
133,D20150729-T084243,163,1,Krill,712.3950127,768.1824051,128.7549822,778.6402992,,41.23,8.61398193,,,,,,,,,-3.947915221,40.67165683,-5.49424649,,,,,,,,,yes,,
133,D20150729-T084243,164,1,Krill,923.5698585,435.7073691,217.3558683,456.5346149,,33.9,4.858362736,,,,,,,,,3.117173234,33.3131426,5.446259967,,,,,,,,,yes,,
133,D20150729-T084243,166,1,Krill,1003.58994,344.7863079,529.0624766,363.2086012,,52.6,2.766722441,,,,,,,,,8.403711377,50.42147823,12.3879758,,,,,,,,,yes,,
133,D20150729-T084243,166,2,Krill,875.1565134,646.8384062,593.5822909,660.7967562,,88.94,3.88358403,,,,,,,,,4.409232063,88.79718771,-2.428161269,,,,,,,,,yes,,
133,D20150729-T084243,168,1,Krill,1481.483428,578.7121553,1155.127183,596.2545079,,85.05,7.529398215,,,,,,,,,44.31472613,72.54749405,2.56195012,,,,,,,,,yes,,
133,D20150729-T084243,169,1,Krill,1379.641505,825.6487676,952.1595229,846.8197997,,63.55,8.598026237,,,,,,,,,28.69278923,55.69136869,-10.65339756,,,,,,,,,yes,,
133,D20150729-T084243,175,1,Krill,1176.708625,732.1119217,811.5305533,750.4759977,,70.5,5.002333681,,,,,,,,,21.66401873,66.71875631,-7.004286955,,,,,,,,,yes,,
133,D20150729-T084243,176,1,Krill,1326.499899,816.7750073,716.4466532,840.2214843,1.26,48.05,13.73943367,1326.499899,806.359173,1325.19792,839.7766414,716.6961993,827.9937288,716.6961993,864.4274493,18.09491818,38.91576362,-6.731504201,18.1000522,38.99700426,-7.988635418,,Dorsal UP,Semi curve,Nearly straight,Length,yes,77.89422589,81.69864405
133,D20150729-T084243,178,1,Krill,1035.703367,707.4006096,350.2709536,724.2444528,,35.5,6.973433058,,,,,,,,,6.777311046,34.73589673,-2.820218651,,,,,,,,,yes,,
133,D20150729-T084243,185,1,Krill,737.5995711,971.5784578,279.9906461,985.9563661,1.26,55.84,17.44807483,736.2787225,967.2385269,742.6942727,993.2781126,277.9942779,978.2204391,283.2347445,1003.92368,-4.005491514,52.81232931,-16.73488809,-3.691578991,52.69275865,-17.94478118,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,77.69382819,169.9924811
133,D20150729-T084243,185,2,Krill,1236.123735,1097.975427,567.9667652,1119.463492,0.91,43.74,27.62190924,1235.027284,1090.493708,1231.745673,1111.039448,572.203833,1111.157313,555.3305196,1130.884202,13.68297402,35.78202638,-15.51915557,13.29607319,35.03303744,-15.84891867,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,23.26602889,61.23209371
133,D20150729-T084243,185,3,Krill,662.3450739,1093.67291,200.6705319,1105.246691,,57.78,10.34419255,,,,,,,,,-7.548791039,52.54957011,-22.79701882,,,,,,,,,yes,,
133,D20150729-T084243,187,1,Krill,1406.70371,326.4382855,990.9472867,342.8762458,2.26,74.87,13.52576773,1398.589926,325.6835149,1439.724924,322.8531251,983.2113597,341.6285156,1026.133277,338.1348712,30.2378228,56.63756739,15.15818832,32.48457686,56.71756349,15.37399217,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-1.452407109,-177.2006595
133,D20150729-T084243,187,2,Krill,1371.262383,1091.689489,961.3452319,1112.017975,,70.33,14.93981929,,,,,,,,,29.76438483,58.41075839,-25.4625385,,,,,,,,,yes,,
133,D20150729-T084243,188,1,Krill,1247.440336,125.1292662,908.1777272,141.1421026,2.52,86.68,9.606418893,1240.163719,129.837665,1275.54805,108.4358521,902.3282551,144.727263,928.7452261,126.4240759,27.20125016,70.18920186,31.4260694,28.6855293,68.19653816,31.83772522,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-25.95526011,131.564906
133,D20150729-T084243,191,1,Krill,1225.747458,429.2757801,643.9092114,449.0100351,1.03,47.03,8.178457252,1219.709293,425.6906197,1241.786333,443.2390362,636.3472375,444.7296725,657.1783354,461.9938016,14.85521203,40.69341462,7.063239099,15.64709842,40.58898307,6.40684455,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,36.60656758,157.2284191
133,D20150729-T084243,193,1,Krill,575.5536819,383.3716053,263.3596509,398.6697472,2.5,81.97,14.584516,573.6926547,390.9397827,588.7049409,361.0392788,260.2317772,403.9663528,270.4047723,384.1126043,-17.19199271,77.04916532,15.72983297,-15.80139192,75.5120314,17.13420466,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-40.17784564,140.6833454
133,D20150729-T084243,194,1,Krill,1225.149275,1004.738922,852.8907806,1026.110634,,73.27,7.953335867,,,,,,,,,24.25638144,65.15292145,-23.14675002,,,,,,,,,yes,,
133,D20150729-T084243,195,1,Krill,1459.29347,631.2604298,572.1958701,658.1780107,,30.59,2.735600229,,,,,,,,,15.54056571,26.35012067,-0.382957225,,,,,,,,,yes,,
133,D20150729-T084243,200,1,Krill,1390.296884,524.2636604,926.9838569,543.6060482,2.18,65.08,12.16516,1397.823741,515.7836914,1368.574597,545.7462295,937.5261715,533.9260095,903.4343107,563.5945593,27.26962374,51.28038749,4.742817246,25.66085073,50.91151539,3.317501862,,Dorsal UP,Semi curve,Nearly straight,Length,yes,30.75671969,24.9551397
133,D20150729-T084243,203,1,Krill,866.1058809,875.8155881,440.3856849,887.7546909,,58.88,8.926431695,,,,,,,,,2.393781247,57.29350752,-13.34505695,,,,,,,,,yes,,
133,D20150729-T084243,203,2,Krill,1321.176715,1085.885184,554.0016221,1111.022327,,36.33,9.578991213,,,,,,,,,14.20956139,30.69428176,-13.24753806,,,,,,,,,yes,,
133,D20150729-T084243,203,3,Krill,1512.761927,762.4913692,1011.854904,786.3954905,,55.96,6.461393336,,,,,,,,,29.99537316,46.8234104,-6.305384292,,,,,,,,,yes,,
133,D20150729-T084243,208,1,Krill,805.5470634,1171.730908,402.3189471,1184.445451,1.51,67.57,20.88337289,801.5335635,1179.411106,812.1988003,1154.634941,395.5847073,1194.782994,407.0855244,1168.526412,-0.9940175,60.32724749,-31.01747903,-0.40644822,60.41577653,-29.63220966,,Dorsal FAR,N/A,N/A,Dont Length,yes,-56.3983109,-141.6166516
133,D20150729-T084243,212,1,Krill,1386.727291,542.5130701,1148.40715,559.1457888,,114.75,5.590556103,,,,,,,,,52.94105759,101.5739085,6.90299201,,,,,,,,,yes,,
133,D20150729-T084243,215,1,Krill,765.5638219,85.71363652,274.1771878,105.6303692,2.02,52.26,3.954529539,766.2148116,90.70455713,762.7428668,65.96695064,276.9337072,111.6344167,253.4015166,89.82409364,-2.335304029,47.82646154,22.94013909,-2.380488646,45.80552987,22.97547146,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-19.20902259,88.6696536
133,D20150729-T084243,215,2,Krill,788.0414094,499.9155627,141.2228973,521.3796693,,36.59,0.970736636,,,,,,,,,-1.047961302,36.3782537,3.781082139,,,,,,,,,yes,,
133,D20150729-T084243,218,1,Krill,764.9007938,693.9894536,185.9309235,706.1883431,,41.19,7.868340107,,,,,,,,,-2.038533487,41.0472098,-2.805524204,,,,,,,,,yes,,
133,D20150729-T084243,219,1,Krill,748.1658253,930.3394184,199.2647021,939.1039236,1.3,45.67,11.2099378,754.0882257,932.1264955,734.6094742,907.6850048,208.8745602,944.939978,187.8722477,919.6715709,-2.620441196,43.93527632,-12.53814639,-3.380252681,43.75637647,-11.49827536,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-54.78965778,-12.82837627
133,D20150729-T084243,230,2,Krill,1259.833134,261.4368987,671.8784138,281.6809845,,45.04,1.643226288,,,,,,,,,16.16189499,39.99280996,12.97083316,,,,,,,,,yes,,
133,D20150729-T084243,917,1,Krill,1380.966033,968.8895875,850.0286433,993.8045887,1.38,58.58,15.45256419,1388.560912,961.5117049,1361.436343,981.2583908,859.4989152,986.3431624,833.0969451,1007.005574,23.50297757,44.77900481,-14.19995259,22.4436977,44.91810023,-15.07532521,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,34.22034233,11.93818372
133,D20150729-T084243,921,1,Krill,1311.134127,1018.548284,857.1103897,1040.849013,,61.01,10.42808067,,,,,,,,,23.85350054,52.68497671,-19.41673849,,,,,,,,,yes,,
133,D20150729-T084243,926,1,Krill,1328.349116,1066.309564,848.4565033,1092.57762,1.84,63.94,12.28094865,1335.566581,1063.849164,1308.017454,1067.434324,858.221348,1088.888679,822.4169175,1094.747585,23.78507423,49.94184908,-20.56273333,22.14272192,49.12942481,-20.43437492,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-18.92457996,20.51313852
133,D20150729-T084243,935,1,Krill,1461.291645,655.4576034,968.2922503,677.2105309,,55.44,5.471299906,,,,,,,,,28.21659907,47.68913927,-1.717408624,,,,,,,,,yes,,
133,D20150729-T084243,937,1,Krill,803.7877639,930.8066933,243.6871236,937.2080915,,44.37,15.94730233,,,,,,,,,-0.621206813,42.71236246,-11.99899354,,,,,,,,,yes,,
133,D20150729-T084243,951,1,Krill,1426.567315,880.4483044,668.1323718,907.0455713,0.71,41.12,10.77664315,1431.44594,872.6999002,1411.644462,886.1878631,671.6043166,897.9317163,656.1975616,916.810416,17.44536825,30.90976882,-7.262766039,16.99271338,31.1117144,-7.771948323,,Dorsal UP,L curve,L curve,Dont Length,yes,47.18825213,1.835555769
133,D20150729-T084243,965,1,Krill,1357.405632,193.997084,971.9225212,210.2256862,2.37,79.36,5.175054355,1354.535853,203.4673559,1379.215955,160.4206656,968.9522995,220.126425,984.7934816,181.1835192,30.15674602,61.09312924,23.21067265,30.81282527,59.61350275,24.94716666,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-66.07491336,141.5699858
133,D20150729-T084243,966,1,Krill,785.4536681,866.6735481,497.0956925,877.6533889,1.8,88.55,11.95771008,780.6953317,861.2588895,799.8927579,873.893093,490.8570418,873.6606524,508.824356,886.637046,-3.067397231,86.46370119,-19.06537455,-1.560267096,86.11186771,-19.97815292,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,25.07450587,151.9830286
133,D20150729-T084243,969,1,Krill,517.059375,1026.632369,88.94885186,1039.506731,,62.87,5.996012723,,,,,,,,,-15.7599343,57.01273596,-21.31153841,,,,,,,,,yes,,
133,D20150729-T084243,972,1,Krill,745.8623359,872.3477388,324.4967127,880.8852283,2.79,59.4,8.157848336,748.8738931,889.4132296,744.8584835,846.7495025,330.9486941,902.8978708,319.1833162,859.6316425,-3.746246237,58.2545947,-14.37687911,-3.873249207,57.06451773,-11.85305037,,Dorsal NEAR,Semi curve,Nearly straight,Dont Length,yes,-88.64957655,178.1623153
133,D20150729-T084243,975,1,Krill,803.4614512,546.5207793,512.1982183,560.3818136,,85.3,3.175024546,,,,,,,,,-1.270517742,85.12781214,5.337692983,,,,,,,,,yes,,
133,D20150729-T084243,977,1,Krill,1097.520569,923.5010389,700.695355,941.6797685,,65.73,7.315535828,,,,,,,,,15.56676618,61.51110507,-17.14194371,,,,,,,,,yes,,
133,D20150729-T084243,977,2,Krill,393.0593286,1032.647052,12.91400707,1041.155948,1.28,80.13,17.10864552,389.3631825,1028.785147,404.2945139,1037.645498,12.63420356,1040.270787,24.61208486,1050.936023,-26.00115479,65.97016198,-24.80677922,-24.90074083,65.43779978,-25.18489518,,Dorsal UP,L curve,L curve,Dont Length,yes,9.194433979,147.4854214
133,D20150729-T084243,981,1,Krill,945.0183398,887.9097307,290.7753745,904.2151816,,37.74,4.531625133,,,,,,,,,4.131178804,36.43214434,-8.944203819,,,,,,,,,yes,,
133,D20150729-T084243,981,2,Krill,1389.136949,1037.788608,1087.160224,1060.610482,1.83,106.57,9.13947747,1392.243376,1038.57139,1365.944689,1024.741908,1089.918639,1060.955284,1066.472113,1052.335238,42.35516407,80.05635339,-31.11448045,40.78149716,80.80335543,-30.55031316,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-9.989401285,-32.62013456
133,D20150729-T084243,984,1,Krill,1112.268463,952.1540049,835.2302962,972.0302825,,96.95,4.54133723,,,,,,,,,23.98468756,89.82336067,-27.49634634,,,,,,,,,yes,,
133,D20150729-T084243,986,1,Krill,1164.403477,596.3065144,394.1211828,616.7145419,1.57,34.15,9.319648138,1177.206274,597.8254902,1127.731061,578.2958009,401.5409615,616.2780843,375.789965,602.3114422,9.908361395,30.4996815,0.558741148,8.794646167,31.49303503,1.046499658,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-4.140134707,-46.88436522
133,D20150729-T084243,986,2,Krill,811.5236908,1110.230289,138.9073647,1127.578636,1.13,38.94,35.73679687,808.7786845,1100.997086,814.7677892,1143.419911,139.2868931,1115.813258,139.6664214,1148.073165,-0.353713724,35.58703231,-15.68413685,-0.151522891,35.22640846,-16.73613642,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,46.49063531,98.55908324
133,D20150729-T084243,986,3,Krill,825.9224968,418.4138292,422.5214767,434.6429945,,60.74,3.396182838,,,,,,,,,0.320449865,59.79704761,10.66832098,,,,,,,,,yes,,
