FRAME_NUMBER,SPECIES_GROUP,LENGTH,RANGE,HX,HY,HZ
2410,Adult_pollock,,395.37,-54.66577869,386.6071763,62.13711259
2410,Adult_pollock,,315.77,-86.61256982,302.9919083,-20.18090526
2411,Adult_pollock,20.16,259.85,-52.62569977,250.6756319,-1.272617324
2411,Adult_pollock,,333.62,-105.7669851,314.3651139,-35.88391272
2411,Adult_pollock,,276.29,-72.09098373,259.9752614,-59.58442647
2411,Adult_pollock,,214.04,26.13495715,209.0664234,-37.67222732
2411,Adult_pollock,,320.13,111.1146504,299.7654897,-16.65460967
2411,Adult_pollock,,277.92,118.4093354,251.4221444,-2.459331607
2411,Adult_pollock,,453.16,163.4419612,420.0404512,46.95928319
2411,Adult_pollock,,460.18,174.6918909,422.5034473,52.31019902
2411,Adult_pollock,,279.68,117.2579492,247.6627716,55.99745688
2411,Adult_pollock,,304.34,-72.65381639,280.4799095,93.14846645
2412,Adult_pollock,,185.1,37.30232552,178.760044,-30.2428416
2412,Adult_pollock,,318.6,84.52503422,306.972669,11.48794439
2412,Adult_pollock,,400.81,29.4694638,398.4492464,31.92750009
2412,Adult_pollock,,234.29,55.88636427,220.5034475,56.11395067
2412,Adult_pollock,,368.31,19.44031084,356.3625761,91.00073721
2412,Adult_pollock,,417.06,-11.73686567,405.3268061,97.54208806
2412,Adult_pollock,,349.46,-35.66975025,336.2537371,88.21825734
2412,Adult_pollock,,292.11,-52.74946088,271.9711155,92.61884387
2412,Adult_pollock,,351.61,139.8357076,322.1626314,16.93218394
2412,Adult_pollock,,348.51,-52.87913401,331.1150898,-95.00432545
2412,Adult_pollock,,230.36,-78.14815655,209.9356372,-53.73228026
2413,Adult_pollock,,322.98,-6.320920514,318.2778519,54.564051
2413,Adult_pollock,,280.09,9.952485997,274.737363,53.56635255
2413,Adult_pollock,,267.8,-17.87932885,262.3811486,50.53357881
2413,Adult_pollock,20.58,263.41,67.89414797,238.3486974,58.95978775
2413,Adult_pollock,,371.29,46.88648738,363.8485093,57.23401008
2413,Adult_pollock,,386.1,134.6164484,361.3614821,19.16761407
2413,Adult_pollock,19.04,179.83,46.42224248,156.5176958,-32.98274607
2413,Adult_pollock,,363.89,18.7134167,361.1224484,-40.74102919
2413,Adult_pollock,,414.8,50.70958953,410.5401011,30.70459467
2414,Adult_pollock,18.39,329,19.28197733,326.128208,14.48126678
2414,Adult_pollock,,313.5,27.50667071,311.6903069,19.4383098
2414,Adult_pollock,,276.94,-7.57184876,276.5040046,13.5941799
2414,Adult_pollock,,383.07,73.7725999,375.3800747,19.6915904
2414,Adult_pollock,,385.8,104.7694547,370.7636528,20.01168237
2414,Adult_pollock,,272.98,65.40036311,256.2909005,67.48677885
2414,Adult_pollock,18.43,168.99,46.18279371,144.8933332,-33.50921314
2414,Adult_pollock,,267.26,88.45785796,243.7171732,-64.84845619
2414,Adult_pollock,,412.09,78.19166568,401.6756171,-48.55394878
2414,Adult_pollock,,383.5,35.8124535,377.4402699,-57.66559289
2414,Adult_pollock,,230.31,-45.51763601,216.5879427,-63.71718728
2414,Adult_pollock,,365.4,-112.0890406,346.1980072,-33.15077262
2415,Adult_pollock,,200.55,-50.8462031,185.8767264,-55.53085472
2415,Adult_pollock,,235.69,-83.84342898,217.8403507,-32.67525899
2415,Adult_pollock,,317.2,-8.177666799,315.6766401,-29.97723403
2415,Adult_pollock,,355.49,36.1604551,352.9698283,-21.84399342
2415,Adult_pollock,,344.43,47.29897796,341.1692329,0.111557627
2415,Adult_pollock,19.16,165.22,48.92904498,144.4459245,-24.55137428
2415,Adult_pollock,,279.02,84.76568009,258.3093055,-62.81410488
2415,Adult_pollock,,433.5,88.64154297,423.8456443,-20.53809416
2415,Adult_pollock,,396.27,78.43073062,386.3856287,39.78844154
2415,herring,23.76,240.04,-10.12774786,230.1471579,60.63173281
2415,other_fish,,423.5,-53.74106619,406.4544275,106.1151449
2415,Adult_pollock,,445.11,156.3813952,392.0851709,141.209054
2415,Adult_pollock,,278.22,72.08519248,256.5483804,79.97223602
2416,herring,26.78,262.32,33.8163695,254.3764779,31.30633511
2416,Adult_pollock,,163.74,37.06460994,156.8799942,-28.74030549
2416,Adult_pollock,,334.65,79.96265261,310.46495,95.95717176
2416,Adult_pollock,,299.19,-76.70816404,289.1603926,-3.855821691
2417,herring,25.75,326.48,-49.79476902,313.7473875,-33.80884772
2417,herring,23.52,238.01,49.89429131,218.5869866,55.56146374
2417,Adult_pollock,,384.52,-101.2868614,365.0063451,66.10355568
2417,Adult_pollock,,318.92,41.06852853,315.8449424,-16.27626436
2417,Adult_pollock,14.55,184.89,15.9229278,184.0518726,-35.31892837
2417,Adult_pollock,23.58,176.7,-21.95216621,159.1265575,-36.26484832
2417,Adult_pollock,,284.76,-39.19954264,272.1290388,-74.13198043
2417,Adult_pollock,,165.2,46.73455136,152.8073062,-41.91907727
2417,Adult_pollock,,430,-115.8687369,414.0505208,5.835244901
2418,herring,27.77,235.34,55.5766061,201.0233794,72.88138722
2418,Adult_pollock,,206.77,-25.40326181,202.3264039,-34.22692896
2418,Adult_pollock,,162.24,-25.68628699,154.4407056,-42.52957886
2418,Adult_pollock,,149.83,12.08786574,142.7785129,-43.77868201
2418,Adult_pollock,,272.2,91.97981047,251.2806022,-49.91636754
2418,Adult_pollock,18.52,187.39,38.10332778,178.144073,2.915380584
2418,Adult_pollock,,412.42,-108.0546531,397.2149489,25.17482196
2418,Adult_pollock,,324.45,-61.29125113,316.8517214,33.40260154
2418,Adult_pollock,,429.5,-113.4464807,413.0294739,-31.67197443
2418,Adult_pollock,,282.16,-52.73793032,274.3984079,-39.25008957
2418,Adult_pollock,,176.58,-31.5867243,163.992674,-57.34099932
2419,Adult_pollock,,286.43,121.266425,257.7699383,29.82550176
2419,Adult_pollock,,211.3,-20.28851898,209.7710442,-15.19938431
2419,Adult_pollock,,168.34,-41.96724192,154.7390719,-51.32446743
2419,Adult_pollock,23.8,243.89,-74.3912645,207.5188405,-24.47243889
2419,Adult_pollock,,281.44,-80.91206073,267.9514888,-29.36148172
2419,Adult_pollock,,195.13,7.203245695,185.008653,61.62450315
2420,herring,31.74,266.91,82.61098886,241.3950285,66.05036214
2420,Adult_pollock,,340.13,128.6586742,312.3546228,39.59897312
2420,Adult_pollock,,261.34,85.58821882,244.7904511,32.42644307
2420,Adult_pollock,,476.61,169.5447408,440.9514863,-63.0360229
2420,Adult_pollock,,111.56,-29.83162617,101.6848257,-34.87591611
2420,Adult_pollock,,322.85,-114.5213141,301.6809105,-10.22161921
2420,Adult_pollock,,311,-104.1105263,292.6404561,-15.64550123
2420,herring,,416.96,-47.68833087,409.8419624,-60.07026304
2421,Adult_pollock,,117.4,-27.15843031,114.1628787,-3.296121543
2421,Adult_pollock,,224.03,-53.93267384,214.7039816,-34.38776839
2421,Adult_pollock,21.37,183.1,-46.25506784,169.0968525,-33.89011437
2421,other_fish,,299.89,-88.40415775,285.0286438,29.61983829
2421,other_fish,,351.74,134.7400632,323.0777119,-34.49628722
2421,other_fish,,465.28,144.4844916,436.9557275,68.42930583
2421,other_fish,,373.59,136.9374107,345.6724674,36.44870122
2421,herring,,377.02,-3.552695101,377.0040825,-1.545994767
2422,herring,29.58,263.91,-60.34044379,231.1306727,60.22827948
2422,Adult_pollock,,318.58,27.87621215,315.7929519,-31.46732748
2422,other_fish,,278.33,55.22137961,261.8952621,-76.34122134
2422,other_fish,,348.88,116.5599012,327.1601647,-33.10182778
2422,Adult_pollock,20.54,213.12,-40.43214299,208.3379657,-5.18876277
2422,Adult_pollock,,259.95,-52.53475317,253.2818129,-25.73764738
2422,Adult_pollock,,261.9,-60.44399556,253.0089455,-30.37552093
2422,other_fish,,381.99,157.9494414,340.0925201,72.83952074
2422,other_fish,,455.18,154.2496742,411.2387262,119.4937527
2422,Adult_pollock,,150.69,-33.64694085,144.4092282,26.83378479
2423,Adult_pollock,,226.46,-41.61408434,222.2201973,-12.99355052
2423,Adult_pollock,,180.77,-47.82994719,173.7032899,14.77431699
2423,Adult_pollock,,274.13,-35.97640798,269.8854855,-31.83328394
2423,Adult_pollock,,237.4,-43.99112656,228.7321148,-45.8976486
2423,other_fish,,353.85,127.4597083,328.2779027,-34.64249597
2423,other_fish,,435.46,149.4643753,405.4496139,53.82424936
2423,other_fish,,336.91,47.96624324,332.5797594,-24.46027704
2423,Adult_pollock,,354.16,-27.87102732,349.4557024,50.3195918
2423,herring,24.6,260.76,-42.63593907,239.0927767,71.3171509
2424,herring,25.37,289.08,-32.46542098,279.1970839,47.77441187
2424,Adult_pollock,,262,-53.49401047,254.9670957,-27.83857396
2424,other_fish,,228.11,-36.39385443,215.3640649,-65.78780893
2424,other_fish,,331.11,-99.94064883,306.4982307,75.51430226
2425,herring,32.6,303.71,4.213373744,289.3690571,43.58335071
2425,herring,,445.18,88.90498774,433.368553,49.70911106
2425,Adult_pollock,,321.93,-1.032001135,314.7543201,-67.57196909
2425,Adult_pollock,,280.69,-46.65846719,274.4770361,-35.66335104
2425,Adult_pollock,,243.61,-79.81664143,230.1608785,1.133770536
2425,Adult_pollock,,339.79,-70.09520257,329.0320729,47.75429095
2425,other_fish,,346.45,-93.76739919,333.0165658,18.30732393
2425,other_fish,,364.31,119.7515712,330.6285642,95.21821827
2425,other_fish,,419.05,-114.627226,387.477334,111.0108548
2426,Adult_pollock,,282.16,42.51580192,277.1943712,-31.13554721
2426,Adult_pollock,,279.96,-42.70444752,276.0376765,-18.91570023
2426,Adult_pollock,,284.52,-71.23523628,275.4558385,0.818777136
2426,other_fish,,433.66,-108.2209561,417.0632337,49.09494174
2426,Adult_pollock,,347.28,-46.81742932,341.0181505,45.98804312
2426,Adult_pollock,,408.09,-29.93353769,406.9291379,7.279529991
2426,herring,22.61,319.55,54.11574071,301.993486,67.76977008
2427,Adult_pollock,,220.17,76.40701239,203.2602949,36.38760475
2427,Adult_pollock,,285.48,-46.17232127,281.5535625,9.694522089
2427,Adult_pollock,,323.92,-69.04327147,316.3221627,-9.843802643
2427,Adult_pollock,,297.66,24.38493113,293.4660851,-43.39102538
2427,Adult_pollock,,351.54,-16.34057109,348.3080175,44.69430306
2427,Adult_pollock,,256.25,-54.96263158,238.3573077,76.34958459
2427,Adult_pollock,,236.4,7.841753548,223.9895153,75.18919567
2427,other_fish,31.01,328.64,81.94821928,279.2790521,98.40900303
2428,Adult_pollock,21.15,293.76,-38.00134445,290.283002,27.93698195
2428,Adult_pollock,,287.73,-56.88641204,278.8371147,42.44709933
2428,Adult_pollock,,354.67,42.87716658,350.7938032,29.96826345
2428,Adult_pollock,,286.1,22.32948084,281.7701537,44.29243229
2428,Adult_pollock,,261.08,74.47480433,250.2097547,3.329563359
2428,Adult_pollock,,357.19,21.70919035,356.4460719,7.615069857
2428,Adult_pollock,,449.42,18.5245205,447.1586045,-40.99034117
2428,Adult_pollock,,326.26,19.8917271,319.140092,-64.79948111
2428,other_fish,,357.89,-53.87191425,349.167543,-57.16693076
2428,other_fish,,385.07,118.4393547,355.2896842,89.54883919
2428,other_fish,,364.49,145.5770979,320.7167605,93.81704454
2428,other_fish,,475.99,126.5390038,436.1728709,142.5039134
2428,Adult_pollock,,269.78,15.9284024,256.9392542,80.68468949
2428,herring,,353.13,-123.3806933,317.5486344,92.95361287
2429,herring,32.98,351.15,-91.34193212,330.9400252,-15.01437443
2429,Adult_pollock,,313.61,24.61000658,310.9233327,32.73095024
2429,other_fish,,400.93,136.6222208,376.8904312,5.383584819
2429,Adult_pollock,,137.41,57.47743724,122.2166927,-25.31344438
2429,other_fish,,314.86,67.65726207,303.8222665,-47.41546296
2429,Adult_pollock,,375.81,68.11957346,368.3430039,-30.32325836
2429,other_fish,,429.21,60.15156988,424.7406468,-14.20753963
2429,other_fish,,412.98,86.7708073,394.207662,87.28991932
2429,Adult_pollock,,300.91,-42.62049857,297.1552044,20.69510501
2429,Adult_pollock,,317.42,-65.41498894,310.3907812,-11.60296186
2430,Adult_pollock,18.93,143.19,22.37236419,129.3315962,-46.27858193
2430,Adult_pollock,,333.73,39.97707785,330.266958,-26.44316588
2430,Adult_pollock,18.94,219.74,-0.836815692,213.3284436,51.30997505
2430,other_fish,,267.78,-96.7732047,245.6157633,-44.88856554
2430,other_fish,,390.37,100.9154387,371.2509198,66.1865973
2431,Adult_pollock,,311.52,61.83563271,301.8986319,-45.61898353
2431,other_fish,,357.43,70.93718908,342.778113,-72.28738595
2431,Adult_pollock,,249.64,12.78252746,248.743763,16.78742464
2431,Adult_pollock,25.11,257.98,-22.48152087,259.285016,44.14611794
2431,other_fish,,290.29,-75.06951427,267.9279683,-82.76685029
2432,Adult_pollock,,314.25,110.8324787,293.413029,19.41219536
2432,Adult_pollock,,301.68,72.36064925,292.8738261,-0.153856594
2432,Adult_pollock,,277.84,33.26087546,275.6651125,9.750375179
2432,other_fish,,267.89,32.82957114,264.7621831,24.25623576
2432,Adult_pollock,19.82,275.03,14.75634182,275.0751009,38.04788039
2432,Adult_pollock,,201.6,-42.07513699,190.8663306,-49.41049747
2432,Adult_pollock,,303.32,-45.38779577,287.4516645,-85.51083205
2432,Adult_pollock,,368.69,94.57357135,348.9758854,-72.12196991
2432,Adult_pollock,,254.49,-100.1714227,233.2974205,-17.41308288
2432,other_fish,,147.42,-47.78445085,132.9191049,-42.19706213
2432,other_fish,,370.78,-112.2089154,345.4908385,-74.30709049
2433,herring,32.02,292.27,13.87294046,303.4875521,-8.763820928
2433,other_fish,,312.82,-46.28503304,302.8958335,-63.01642944
2433,Adult_pollock,,213.92,-64.08184195,203.8822307,-9.440006386
2433,Adult_pollock,,254.9,-84.07975723,240.401947,10.62528727
2433,Adult_pollock,,310.32,42.4669735,303.888959,46.35293439
2433,other_fish,,301.61,29.39329992,299.8866753,13.24985205
2433,other_fish,,316.36,50.8301879,308.1799766,50.24219215
2434,Adult_pollock,,120.18,43.76392395,110.9383745,14.82382806
2434,Adult_pollock,,228.86,-81.86109805,212.7850286,-19.92802986
2434,Adult_pollock,,258.34,-70.56167726,247.5020337,-22.37856944
2435,Adult_pollock,24.19,281.01,-3.90698905,283.4188115,55.73949555
2435,Adult_pollock,,292.04,-101.0424996,269.7864192,-47.8720366
2435,Adult_pollock,,287.81,60.95575115,281.2227038,5.686516455
2436,Adult_pollock,,155.15,51.25971719,142.7536927,-32.63264337
2436,Adult_pollock,18.68,243.38,-18.71949565,240.0349842,-41.67752999
2436,Adult_pollock,,244.75,-71.76784825,226.9808661,-56.83399032
2436,other_fish,,290.17,-83.90223335,272.6405812,-53.1696759
2436,Adult_pollock,,281.93,-34.5431588,277.6603647,34.54565854
2436,herring,,346.91,101.4555523,331.7356603,-2.13089392
2436,Adult_pollock,,348.43,100.6148138,333.2646909,-14.72456406
2437,Adult_pollock,,174.65,31.92023662,165.6671529,-45.13933196
2437,Adult_pollock,,247.91,-48.06122212,239.0292045,-44.85910489
2437,Adult_pollock,,288.92,-76.2453589,274.5537628,47.77790503
2437,other_fish,,305.98,84.97227898,281.8124114,-83.56166038
2437,other_fish,,312.72,124.8742495,285.9047132,-21.43646123
2438,herring,,258.3,29.14939645,249.8315842,58.78206764
2438,Adult_pollock,21.27,189.53,-52.17938506,168.6545775,-1.956799788
2438,Adult_pollock,,243.07,-77.01649895,227.2687938,-38.75929576
2438,Adult_pollock,,199.42,21.56760191,191.0106026,-53.07024422
2438,other_fish,,307.46,130.9230262,277.3431416,-21.7855972
2438,other_fish,,293.81,-108.6065223,267.7666793,53.19902621
2439,Adult_pollock,,191.24,-47.25994562,184.508273,-17.15439817
2439,Adult_pollock,17.88,214.49,-9.335329743,213.3160011,-56.88511008
2439,other_fish,,305.36,96.73614671,282.5095106,-63.82514177
2439,other_fish,,290.62,121.2208659,264.1309497,-0.589685165
2439,other_fish,,444.46,109.393172,427.4084044,-53.86753347
2440,Adult_pollock,,282.35,99.82243825,259.8580565,47.20351814
2440,Adult_pollock,,302.24,88.37066316,288.1612296,-22.4888052
2440,Adult_pollock,,188.12,-31.04751077,178.3949792,-51.00782184
2440,Adult_pollock,,221.66,-81.58514064,206.0966441,-0.895417411
2440,other_fish,28.81,496.11,-62.14302375,466.2270818,108.867598
2441,Adult_pollock,20.33,133.17,7.045360393,135.6671962,7.523187492
2441,Adult_pollock,,282.52,85.73665852,259.0357676,73.25181645
2441,Adult_pollock,,296.29,84.58778397,283.9209032,4.752118475
2441,Adult_pollock,19.28,196.33,-25.19902424,186.8658948,-25.22484806
2441,Adult_pollock,,225.6,-81.82182168,207.5332413,33.62753776
2441,other_fish,,250.67,-85.28565836,231.8328737,-42.60053035
2441,other_fish,,434.79,-12.36347865,423.800748,96.32571168
2442,other_fish,,285.2,116.6304159,255.6433813,48.83823999
2442,Adult_pollock,,282.45,95.94415745,265.5591978,7.246131503
2442,Adult_pollock,19.15,171.6,42.93127855,162.6491255,-11.10980601
2442,Adult_pollock,20.03,214.06,2.383774641,208.5042861,-37.17822734
2442,Adult_pollock,,243.31,-68.16708095,230.2059484,-39.47977309
2442,Adult_pollock,,239.76,-73.28228008,224.6900194,-40.38838781
2443,Adult_pollock,23.06,214.98,74.98530408,185.8116423,-55.779758
2443,Adult_pollock,,257.31,2.46099677,253.1405597,-46.0713505
2443,Adult_pollock,21.08,258.63,-25.43115623,251.1329865,-22.59870215
2443,other_fish,,264.45,-61.67288576,245.452735,-76.70084992
2443,other_fish,,518.95,87.26536584,509.0090211,51.05054017
2443,Adult_pollock,,274.35,116.7520947,248.0825573,-9.535271697
2444,other_fish,,212.82,83.70388601,188.1231997,-53.80420941
2444,other_fish,,288.07,96.1885795,266.4088477,-52.53222442
2444,other_fish,,539.73,145.3827117,518.2966908,-39.22811947
2444,Adult_pollock,,235,-8.61011917,234.6368305,-9.832835606
2444,Adult_pollock,,336.94,-54.81261719,329.8002363,-41.89393839
2445,Adult_pollock,,277.97,55.29382842,272.39365,3.728372726
2445,Adult_pollock,,229.07,-9.203745975,227.4143122,25.92419351
2445,Adult_pollock,19.66,169.45,14.53923102,165.8774766,-34.61724146
2445,other_fish,,219.11,88.96104433,197.251106,-34.47930075
2446,Adult_pollock,,203.17,33.45456836,193.4714721,-52.2086589
2446,Adult_pollock,,183.84,71.29933882,165.3047639,-37.27134359
2446,Adult_pollock,19.75,225.54,18.64729558,221.5607482,-1.159207463
2446,Adult_pollock,,220.42,-66.322929,209.6833916,-14.87222991
2447,Adult_pollock,22,222.04,43.25471072,200.490747,-51.60492391
2447,Adult_pollock,,126.76,7.782323803,125.9728034,11.81021902
2447,Adult_pollock,,388.51,-36.82122644,381.5410938,63.30141358
2447,Adult_pollock,,339.51,-31.61483796,326.4056288,87.89131647
2447,Adult_pollock,16.68,214.22,25.39179033,200.3602726,53.94267322
2447,other_fish,,307.69,25.80776085,293.6369792,88.2165856
2447,other_fish,,497.88,157.9993129,457.1467945,118.0648381
2447,other_fish,,366.85,139.4258139,330.5497714,76.67846284
2447,other_fish,,408.91,122.2829949,387.3988664,46.67635679
2448,Adult_pollock,18.66,202.89,-3.48629632,193.9557263,55.64608336
2448,Adult_pollock,,274.37,-71.61961153,260.6437431,47.06382964
2448,Adult_pollock,,129.46,16.44898801,127.5180297,15.15593365
2448,Adult_pollock,22.54,210.84,44.1561413,188.1988513,-40.77329807
2448,Adult_pollock,,257.17,23.72629903,246.7992389,-68.3042687
2448,other_fish,,381.27,156.0906247,345.885864,36.98212537
2448,other_fish,,389.62,-74.40451362,375.6693434,71.70760966
2448,Adult_pollock,,358.7,6.172068468,342.9314912,104.9869089
2448,other_fish,,403.43,165.0554065,350.1251938,113.6759285
2449,Adult_pollock,20.18,202.37,33.23342297,194.730356,28.15858735
2449,other_fish,,249.66,7.173020487,247.9805962,-27.97828388
2449,Adult_pollock,,253.86,34.57025275,241.9151818,-68.76932214
2449,Adult_pollock,,257.99,49.85108469,240.6899404,-78.35545414
2449,herring,29.66,337.71,-1.799352187,322.3605289,65.59653911
2450,Adult_pollock,19.28,212.76,29.23823788,198.1032473,59.35173901
2450,herring,28.61,340.83,35.09142434,335.6705923,76.0174721
2450,Adult_pollock,,249.77,-19.43457747,249.0162958,0.003879615
2450,Adult_pollock,22.57,250.56,34.86305221,238.7264542,-21.60912802
2450,Adult_pollock,,250.98,42.29197803,243.3167521,-44.73982279
2450,other_fish,,162.32,58.34864666,144.7529702,-44.61349135
2450,other_fish,,414.04,173.9588805,371.7499152,54.51632488
2451,other_fish,,467.65,67.0084675,458.477245,63.26120836
2451,other_fish,,314.26,70.06370743,299.8933538,62.57414723
2451,Adult_pollock,,250.37,61.17978893,237.1208961,-52.113141
2451,other_fish,24.1,253.07,35.75716466,253.1091467,-16.9822794
2451,Adult_pollock,,244.81,-38.61982939,241.4569849,-11.83112882
2452,herring,26.26,322.8,95.36728398,288.5618101,53.9634769
2452,Adult_pollock,,223.79,49.39372162,212.4537222,50.04914972
2452,Adult_pollock,,243.56,64.62200698,225.6112604,-65.14563598
2452,Adult_pollock,,263.45,29.38221388,260.3187165,-27.90217098
2453,Adult_pollock,21.42,281.99,56.58307358,270.8312816,-17.10894479
2453,Adult_pollock,,256.26,90.91625093,230.9375766,-63.8264918
